,key,name,type,country_code,country_name,supports_region,supports_city,kml
0,1429,Upper East Region,region,GH,Ghana,True,True,Polygons not found.
1,1427,Volta Region,region,GH,Ghana,True,True,Polygons not found.
2,1421,Greater Accra Region,region,GH,Ghana,True,True,Polygons not found.
3,1428,Western Region,region,GH,Ghana,True,True,Polygons not found.
4,1424,Central Region,region,GH,Ghana,True,True,Polygons not found.
5,1422,Ashanti Region,region,GH,Ghana,True,True,Polygons not found.
6,1426,Northern Region,region,GH,Ghana,True,True,Polygons not found.
7,1423,Brong-Ahafo Region,region,GH,Ghana,True,True,Polygons not found.
8,1425,Eastern Region,region,GH,Ghana,True,True,Polygons not found.
9,1430,Upper West Region,region,GH,Ghana,True,True,Polygons not found.
