,key,name,type,country_code,country_name,supports_region,supports_city,kml
0,4667,Nikšić Municipality,region,ME,Montenegro,True,True,Polygons not found.
1,4662,Berane Municipality,region,ME,Montenegro,True,True,Polygons not found.
2,4660,Bar Municipality,region,ME,Montenegro,True,True,Polygons not found.
3,4661,Budva Municipality,region,ME,Montenegro,True,True,Polygons not found.
4,4678,Žabljak Municipality,region,ME,Montenegro,True,True,Polygons not found.
5,4655,Andrijevica Municipality,region,ME,Montenegro,True,True,Polygons not found.
6,4665,Kolašin Municipality,region,ME,Montenegro,True,True,Polygons not found.
7,4677,Šavnik Municipality,region,ME,Montenegro,True,True,Polygons not found.
8,4664,Danilovgrad Municipality,region,ME,Montenegro,True,True,Polygons not found.
9,4663,Old Royal Capital Cetinje,region,ME,Montenegro,True,True,Polygons not found.
10,4668,Petnjica Municipality,region,ME,Montenegro,True,True,Polygons not found.
11,4670,Plav Municipality,region,ME,Montenegro,True,True,Polygons not found.
12,4676,Ulcinj Municipality,region,ME,Montenegro,True,True,Polygons not found.
13,4659,Bijelo Polje Municipality,region,ME,Montenegro,True,True,Polygons not found.
14,4666,Herceg Novi Municipality,region,ME,Montenegro,True,True,Polygons not found.
15,4673,Tivat Municipality,region,ME,Montenegro,True,True,Polygons not found.
16,4671,Plužine Municipality,region,ME,Montenegro,True,True,Polygons not found.
17,4674,Rožaje Municipality,region,ME,Montenegro,True,True,Polygons not found.
18,4672,Pljevlja Municipality,region,ME,Montenegro,True,True,Polygons not found.
