,key,name,type,country_code,country_name,supports_region,supports_city,kml
0,4679,Maputo,region,MZ,Mozambique,True,True,Polygons not found.
1,2556,Sofala Province,region,MZ,Mozambique,True,True,Polygons not found.
2,2558,Niassa Province,region,MZ,Mozambique,True,True,Polygons not found.
3,2552,Cabo Delgado Province,region,MZ,Mozambique,True,True,Polygons not found.
4,2554,Inhambane Province,region,MZ,Mozambique,True,True,Polygons not found.
5,2560,Zambezia Province,region,MZ,Mozambique,True,True,Polygons not found.
6,2555,Maputo Province,region,MZ,Mozambique,True,True,Polygons not found.
7,2561,Manica Province,region,MZ,Mozambique,True,True,Polygons not found.
8,2559,Tete Province,region,MZ,Mozambique,True,True,Polygons not found.
9,2553,Gaza Province,region,MZ,Mozambique,True,True,Polygons not found.
10,2557,Nampula Province,region,MZ,Mozambique,True,True,Polygons not found.
