,key,name,type,country_code,country_name,supports_region,supports_city,kml
0,1843,Calabria,region,IT,Italy,True,True,Polygons not found.
1,1846,Friuli-Venezia Giulia,region,IT,Italy,True,True,Polygons not found.
2,1859,Aosta Valley,region,IT,Italy,True,True,Polygons not found.
3,1844,Campania,region,IT,Italy,True,True,Polygons not found.
4,1848,Liguria,region,IT,Italy,True,True,Polygons not found.
5,1850,Marche,region,IT,Italy,True,True,Polygons not found.
6,1856,Tuscany,region,IT,Italy,True,True,Polygons not found.
7,1847,Lazio,region,IT,Italy,True,True,Polygons not found.
8,1855,Sicilia,region,IT,Italy,True,True,Polygons not found.
