,key,name,type,country_code,country_name,supports_region,supports_city,kml
0,1539,Huehuetenango Department,region,GT,Guatemala,True,True,Polygons not found.
1,1535,Chiquimula Department,region,GT,Guatemala,True,True,Polygons not found.
2,1534,Chimaltenango Department,region,GT,Guatemala,True,True,Polygons not found.
3,1548,San Marcos Department,region,GT,Guatemala,True,True,Polygons not found.
4,1544,Quetzaltenango Department,region,GT,Guatemala,True,True,Polygons not found.
5,1532,Alta Verapaz Department,region,GT,Guatemala,True,True,Polygons not found.
6,1547,Sacatepéquez Department,region,GT,Guatemala,True,True,Polygons not found.
7,1533,Baja Verapaz Department,region,GT,Guatemala,True,True,Polygons not found.
8,1538,Guatemala Department,region,GT,Guatemala,True,True,Polygons not found.
9,1543,Petén Department,region,GT,Guatemala,True,True,Polygons not found.
10,1553,Zacapa Department,region,GT,Guatemala,True,True,Polygons not found.
11,1541,Jalapa Department,region,GT,Guatemala,True,True,Polygons not found.
12,1542,Jutiapa Department,region,GT,Guatemala,True,True,Polygons not found.
13,1545,Quiché Department,region,GT,Guatemala,True,True,Polygons not found.
14,1536,El Progreso Department,region,GT,Guatemala,True,True,Polygons not found.
15,1546,Retalhuleu Department,region,GT,Guatemala,True,True,Polygons not found.
16,1549,Santa Rosa Department,region,GT,Guatemala,True,True,Polygons not found.
17,1540,Izabal Department,region,GT,Guatemala,True,True,Polygons not found.
18,1537,Escuintla Department,region,GT,Guatemala,True,True,Polygons not found.
19,1551,Suchitepéquez Department,region,GT,Guatemala,True,True,Polygons not found.
20,1550,Sololá Department,region,GT,Guatemala,True,True,Polygons not found.
