,key,name,type,country_code,country_name,supports_region,supports_city,kml
0,55,Saint Peter Parish,region,AG,Antigua,True,True,Polygons not found.
1,51,Saint George Parish,region,AG,Antigua,True,True,Polygons not found.
2,52,Saint John Parish,region,AG,Antigua,True,True,Polygons not found.
3,56,Saint Philip Parish,region,AG,Antigua,True,True,Polygons not found.
4,53,Saint Mary Parish,region,AG,Antigua,True,True,Polygons not found.
5,54,Saint Paul Parish,region,AG,Antigua,True,True,Polygons not found.
6,50,Barbuda,region,AG,Antigua,True,True,Polygons not found.
7,4522,Redonda,region,AG,Antigua,True,True,Polygons not found.
