,key,name,type,country_code,country_name,supports_region,supports_city,kml
0,64,Kukës County,region,AL,Albania,True,True,Polygons not found.
1,59,Durrës County,region,AL,Albania,True,True,Polygons not found.
2,58,Dibër County,region,AL,Albania,True,True,Polygons not found.
3,63,Korçë County,region,AL,Albania,True,True,Polygons not found.
4,61,Fier County,region,AL,Albania,True,True,Polygons not found.
5,60,Elbasan County,region,AL,Albania,True,True,Polygons not found.
6,66,Shkodër County,region,AL,Albania,True,True,Polygons not found.
7,57,Berat County,region,AL,Albania,True,True,Polygons not found.
8,68,Vlorë County,region,AL,Albania,True,True,Polygons not found.
9,62,Gjirokastër County,region,AL,Albania,True,True,Polygons not found.
10,67,Tirana County,region,AL,Albania,True,True,Polygons not found.
11,65,Lezhë County,region,AL,Albania,True,True,Polygons not found.
