,key,name,type,country_code,country_name,supports_region,supports_city,kml
0,2606,Zinder Region,region,NE,Niger,True,True,Polygons not found.
1,2602,Dosso Region,region,NE,Niger,True,True,Polygons not found.
2,2601,Diffa Region,region,NE,Niger,True,True,Polygons not found.
3,2605,Tahoua Region,region,NE,Niger,True,True,Polygons not found.
4,4889,Tillabéri Region,region,NE,Niger,True,True,Polygons not found.
5,2600,Agadez Region,region,NE,Niger,True,True,Polygons not found.
6,2603,Maradi Region,region,NE,Niger,True,True,Polygons not found.
7,2604,Niamey,region,NE,Niger,True,True,Polygons not found.
