,key,name,type,country_code,country_name,supports_region,supports_city,kml
0,412,St. George's Parish,region,BM,Bermuda,True,True,Polygons not found.
1,415,Southampton Parish,region,BM,Bermuda,True,True,Polygons not found.
2,416,Warwick Parish,region,BM,Bermuda,True,True,Polygons not found.
3,407,Hamilton Parish,region,BM,Bermuda,True,True,Polygons not found.
4,409,Paget Parish,region,BM,Bermuda,True,True,Polygons not found.
5,413,Sandys Parish,region,BM,Bermuda,True,True,Polygons not found.
6,414,Smith's Parish,region,BM,Bermuda,True,True,Polygons not found.
7,4521,Pembroke Parish,region,BM,Bermuda,True,True,Polygons not found.
8,406,Devonshire Parish,region,BM,Bermuda,True,True,Polygons not found.
