,key,name,type,country_code,country_name,supports_region,supports_city,kml
0,4911,Ewa District,region,NR,Nauru,True,True,Polygons not found.
1,4910,Baiti District,region,NR,Nauru,True,True,Polygons not found.
2,4915,Uaboe District,region,NR,Nauru,True,True,Polygons not found.
3,4913,Ijuw District,region,NR,Nauru,True,True,Polygons not found.
4,4908,Anetan District,region,NR,Nauru,True,True,Polygons not found.
5,4914,Nibok District,region,NR,Nauru,True,True,Polygons not found.
6,4907,Anabar District,region,NR,Nauru,True,True,Polygons not found.
7,4906,Aiwo District,region,NR,Nauru,True,True,Polygons not found.
8,4874,Denigomodu District,region,NR,Nauru,True,True,Polygons not found.
9,4917,Yaren District,region,NR,Nauru,True,True,Polygons not found.
10,4858,Boe District,region,NR,Nauru,True,True,Polygons not found.
11,4853,Buada District,region,NR,Nauru,True,True,Polygons not found.
12,4912,Meneng District,region,NR,Nauru,True,True,Polygons not found.
13,4909,Anibare District,region,NR,Nauru,True,True,Polygons not found.
