,key,name,type,country_code,country_name,supports_region,supports_city,kml
0,4300,Tuen Mun District,region,HK,Hong Kong,True,True,Polygons not found.
1,4298,Tai Po District,region,HK,Hong Kong,True,True,Polygons not found.
2,4299,Tsuen Wan District,region,HK,Hong Kong,True,True,Polygons not found.
3,4305,Wong Tai Sin District,region,HK,Hong Kong,True,True,Polygons not found.
4,4310,Wan Chai District,region,HK,Hong Kong,True,True,Polygons not found.
5,4303,Kwun Tong District,region,HK,Hong Kong,True,True,Polygons not found.
6,4297,Sha Tin District,region,HK,Hong Kong,True,True,Polygons not found.
7,4307,Central and Western District,region,HK,Hong Kong,True,True,Polygons not found.
8,4306,Yau Tsim Mong District,region,HK,Hong Kong,True,True,Polygons not found.
9,5000,Hong Kong,region,HK,Hong Kong,True,True,Polygons not found.
10,4308,Eastern District,region,HK,Hong Kong,True,True,Polygons not found.
11,4302,Kowloon City District,region,HK,Hong Kong,True,True,Polygons not found.
12,4293,Islands District,region,HK,Hong Kong,True,True,Polygons not found.
13,4295,North District,region,HK,Hong Kong,True,True,Polygons not found.
14,4309,Southern District,region,HK,Hong Kong,True,True,Polygons not found.
15,4301,Yuen Long District,region,HK,Hong Kong,True,True,Polygons not found.
16,4304,Sham Shui Po District,region,HK,Hong Kong,True,True,Polygons not found.
17,4294,Kwai Tsing District,region,HK,Hong Kong,True,True,Polygons not found.
