,key,name,type,country_code,country_name,supports_region,supports_city,kml
0,2186,Jabal al Akhdar,region,LY,Libya,True,True,Polygons not found.
1,2195,Misrata District,region,LY,Libya,True,True,Polygons not found.
2,2188,Nuqat al Khams,region,LY,Libya,True,True,Polygons not found.
3,4445,Tripoli District,region,LY,Libya,True,True,Polygons not found.
4,4449,Nalut District,region,LY,Libya,True,True,Polygons not found.
5,2190,Zawiya District,region,LY,Libya,True,True,Polygons not found.
6,4447,Butnan District,region,LY,Libya,True,True,Polygons not found.
7,2177,Kufra District,region,LY,Libya,True,True,Polygons not found.
8,4446,Jafara,region,LY,Libya,True,True,Polygons not found.
9,4454,Marj District,region,LY,Libya,True,True,Polygons not found.
10,4450,Benghazi,region,LY,Libya,True,True,Polygons not found.
11,2178,Wadi al Shatii District,region,LY,Libya,True,True,Polygons not found.
12,2197,Sirte District,region,LY,Libya,True,True,Polygons not found.
13,2179,Murzuq District,region,LY,Libya,True,True,Polygons not found.
14,4451,Jabal al Gharbi District,region,LY,Libya,True,True,Polygons not found.
15,4452,Ghat District,region,LY,Libya,True,True,Polygons not found.
16,4453,Wadi al Hayaa District,region,LY,Libya,True,True,Polygons not found.
17,2192,Derna District,region,LY,Libya,True,True,Polygons not found.
18,4477,Al Wahat District,region,LY,Libya,True,True,Polygons not found.
19,2180,Sabha District,region,LY,Libya,True,True,Polygons not found.
