,key,name,type,country_code,country_name,supports_region,supports_city,kml
0,821,Plzeň Region,region,CZ,Czech Republic,True,True,Polygons not found.
1,812,South Moravian Region,region,CZ,Czech Republic,True,True,Polygons not found.
2,809,Prague,region,CZ,Czech Republic,True,True,Polygons not found.
3,822,Central Bohemian Region,region,CZ,Czech Republic,True,True,Polygons not found.
4,823,Ústí nad Labem Region,region,CZ,Czech Republic,True,True,Polygons not found.
5,813,South Bohemian Region,region,CZ,Czech Republic,True,True,Polygons not found.
6,798,Hradec Králové Region,region,CZ,Czech Republic,True,True,Polygons not found.
7,814,Vysočina Region,region,CZ,Czech Republic,True,True,Polygons not found.
8,818,Olomouc Region,region,CZ,Czech Republic,True,True,Polygons not found.
9,819,Moravian-Silesian Region,region,CZ,Czech Republic,True,True,Polygons not found.
10,817,Liberec Region,region,CZ,Czech Republic,True,True,Polygons not found.
11,824,Zlín Region,region,CZ,Czech Republic,True,True,Polygons not found.
12,815,Karlovy Vary Region,region,CZ,Czech Republic,True,True,Polygons not found.
13,820,Pardubice Region,region,CZ,Czech Republic,True,True,Polygons not found.
