,key,name,type,country_code,country_name,supports_region,supports_city,kml
0,2608,Federal Capital Territory,region,NG,Nigeria,True,True,Polygons not found.
1,2636,Rivers State,region,NG,Nigeria,True,True,Polygons not found.
2,2621,Oyo State,region,NG,Nigeria,True,True,Polygons not found.
3,2634,Ondo State,region,NG,Nigeria,True,True,Polygons not found.
4,2612,Kaduna State,region,NG,Nigeria,True,True,Polygons not found.
5,2623,Delta State,region,NG,Nigeria,True,True,Polygons not found.
6,2618,Kano State,region,NG,Nigeria,True,True,Polygons not found.
7,2632,Bauchi State,region,NG,Nigeria,True,True,Polygons not found.
8,2637,Sokoto State,region,NG,Nigeria,True,True,Polygons not found.
9,2616,Borno State,region,NG,Nigeria,True,True,Polygons not found.
10,2633,Enugu State,region,NG,Nigeria,True,True,Polygons not found.
11,2641,Gombe State,region,NG,Nigeria,True,True,Polygons not found.
12,2620,Niger State,region,NG,Nigeria,True,True,Polygons not found.
13,2613,Katsina State,region,NG,Nigeria,True,True,Polygons not found.
