,key,name,type,country_code,country_name,supports_region,supports_city,kml
0,361,Silistra Province,region,BG,Bulgaria,True,True,Polygons not found.
1,352,Lovech Province,region,BG,Bulgaria,True,True,Polygons not found.
2,347,Gabrovo Province,region,BG,Bulgaria,True,True,Polygons not found.
3,346,Dobrich Province,region,BG,Bulgaria,True,True,Polygons not found.
4,351,Kyustendil Province,region,BG,Bulgaria,True,True,Polygons not found.
5,368,Veliko Tarnovo Province,region,BG,Bulgaria,True,True,Polygons not found.
6,363,Smolyan Province,region,BG,Bulgaria,True,True,Polygons not found.
7,369,Vidin Province,region,BG,Bulgaria,True,True,Polygons not found.
8,362,Sliven Province,region,BG,Bulgaria,True,True,Polygons not found.
9,360,Shumen Province,region,BG,Bulgaria,True,True,Polygons not found.
10,358,Razgrad Province,region,BG,Bulgaria,True,True,Polygons not found.
11,359,Ruse Province,region,BG,Bulgaria,True,True,Polygons not found.
12,345,Burgas Province,region,BG,Bulgaria,True,True,Polygons not found.
13,365,Stara Zagora Province,region,BG,Bulgaria,True,True,Polygons not found.
14,366,Targovishte Province,region,BG,Bulgaria,True,True,Polygons not found.
15,370,Vratsa Province,region,BG,Bulgaria,True,True,Polygons not found.
16,367,Varna Province,region,BG,Bulgaria,True,True,Polygons not found.
17,354,Pazardzhik Province,region,BG,Bulgaria,True,True,Polygons not found.
18,344,Blagoevgrad Province,region,BG,Bulgaria,True,True,Polygons not found.
19,355,Pernik Province,region,BG,Bulgaria,True,True,Polygons not found.
20,353,Montana Province,region,BG,Bulgaria,True,True,Polygons not found.
21,350,Kardzhali Province,region,BG,Bulgaria,True,True,Polygons not found.
22,348,Sofia City Province,region,BG,Bulgaria,True,True,Polygons not found.
23,371,Yambol Province,region,BG,Bulgaria,True,True,Polygons not found.
24,364,Sofia Province,region,BG,Bulgaria,True,True,Polygons not found.
25,349,Haskovo Province,region,BG,Bulgaria,True,True,Polygons not found.
26,357,Plovdiv Province,region,BG,Bulgaria,True,True,Polygons not found.
27,356,Pleven Province,region,BG,Bulgaria,True,True,Polygons not found.
