,key,name,type,country_code,country_name,supports_region,supports_city,kml
0,515,Gomel Region,region,BY,Belarus,True,True,Polygons not found.
1,519,Mogilev Region,region,BY,Belarus,True,True,Polygons not found.
2,516,Grodno Region,region,BY,Belarus,True,True,Polygons not found.
3,514,Brest Region,region,BY,Belarus,True,True,Polygons not found.
4,517,Minsk,region,BY,Belarus,True,True,Polygons not found.
5,520,Vitebsk Region,region,BY,Belarus,True,True,Polygons not found.
6,4455,Minsk Region,region,BY,Belarus,True,True,Polygons not found.
