,key,name,type,country_code,country_name,supports_region,supports_city,kml
0,4067,Copperbelt Province,region,ZM,Zambia,True,True,Polygons not found.
1,4068,Lusaka Province,region,ZM,Zambia,True,True,Polygons not found.
2,4063,Luapula Province,region,ZM,Zambia,True,True,Polygons not found.
3,4062,Eastern Province,region,ZM,Zambia,True,True,Polygons not found.
4,4061,Central Province,region,ZM,Zambia,True,True,Polygons not found.
5,4060,Western Province,region,ZM,Zambia,True,True,Polygons not found.
6,4064,Northern Province,region,ZM,Zambia,True,True,Polygons not found.
7,4065,Northwestern Province,region,ZM,Zambia,True,True,Polygons not found.
8,4725,Muchinga Province,region,ZM,Zambia,True,True,Polygons not found.
9,4066,Southern Province,region,ZM,Zambia,True,True,Polygons not found.
