,key,name,type,country_code,country_name,supports_region,supports_city,kml
0,601,Vaud,region,CH,Switzerland,True,True,Polygons not found.
1,580,Appenzell Ausserrhoden,region,CH,Switzerland,True,True,Polygons not found.
2,598,Ticino,region,CH,Switzerland,True,True,Polygons not found.
3,581,Basel-Landschaft,region,CH,Switzerland,True,True,Polygons not found.
4,597,Thurgau,region,CH,Switzerland,True,True,Polygons not found.
5,604,Jura,region,CH,Switzerland,True,True,Polygons not found.
6,600,Valais,region,CH,Switzerland,True,True,Polygons not found.
7,579,Aargau,region,CH,Switzerland,True,True,Polygons not found.
8,585,Canton of Geneva,region,CH,Switzerland,True,True,Polygons not found.
9,587,Graubünden,region,CH,Switzerland,True,True,Polygons not found.
10,595,Schwyz,region,CH,Switzerland,True,True,Polygons not found.
11,588,Appenzell Innerrhoden,region,CH,Switzerland,True,True,Polygons not found.
12,593,Canton of St. Gallen,region,CH,Switzerland,True,True,Polygons not found.
13,599,Uri,region,CH,Switzerland,True,True,Polygons not found.
14,582,Basel-City,region,CH,Switzerland,True,True,Polygons not found.
