,key,name,type,country_code,country_name,supports_region,supports_city,kml
0,4490,Saint Martin,region,JE,Jersey,True,True,Polygons not found.
1,4488,Saint John,region,JE,Jersey,True,True,Polygons not found.
2,4485,Saint Brélade,region,JE,Jersey,True,True,Polygons not found.
3,4486,Saint Clement,region,JE,Jersey,True,True,Polygons not found.
4,4489,Saint Lawrence,region,JE,Jersey,True,True,Polygons not found.
5,4492,Saint Peter,region,JE,Jersey,True,True,Polygons not found.
6,4495,Trinity,region,JE,Jersey,True,True,Polygons not found.
7,4484,Grouville,region,JE,Jersey,True,True,Polygons not found.
8,4491,Saint Ouen,region,JE,Jersey,True,True,Polygons not found.
9,4494,Saint Saviour,region,JE,Jersey,True,True,Polygons not found.
10,4493,Saint Mary,region,JE,Jersey,True,True,Polygons not found.
11,4487,Saint Helier,region,JE,Jersey,True,True,Polygons not found.
