,key,name,type,country_code,country_name,supports_region,supports_city,kml
0,3522,Mayo-Kebbi Est Region,region,TD,Chad,True,True,Polygons not found.
1,4835,Wadi Fira Region,region,TD,Chad,True,True,Polygons not found.
2,3517,Guéra Region,region,TD,Chad,True,True,Polygons not found.
3,3526,Tandjilé Region,region,TD,Chad,True,True,Polygons not found.
4,3518,Kanem Region,region,TD,Chad,True,True,Polygons not found.
5,4843,N'Djamena,region,TD,Chad,True,True,Polygons not found.
6,3523,Moyen-Chari Region,region,TD,Chad,True,True,Polygons not found.
7,4838,Mandoul Region,region,TD,Chad,True,True,Polygons not found.
8,4839,Mayo-Kebbi Ouest Region,region,TD,Chad,True,True,Polygons not found.
9,3520,Logone Occidental Region,region,TD,Chad,True,True,Polygons not found.
10,3525,Salamat Region,region,TD,Chad,True,True,Polygons not found.
11,3524,Ouaddaï Region,region,TD,Chad,True,True,Polygons not found.
12,4837,Ennedi Region,region,TD,Chad,True,True,Polygons not found.
13,3521,Logone Oriental Region,region,TD,Chad,True,True,Polygons not found.
14,3519,Lac Region,region,TD,Chad,True,True,Polygons not found.
15,3513,Batha Region,region,TD,Chad,True,True,Polygons not found.
16,3515,Borkou Region,region,TD,Chad,True,True,Polygons not found.
17,4842,Tibesti Region,region,TD,Chad,True,True,Polygons not found.
18,4834,Hadjer-Lamis Region,region,TD,Chad,True,True,Polygons not found.
19,3516,Chari-Baguirmi Region,region,TD,Chad,True,True,Polygons not found.
20,4840,Sila Region,region,TD,Chad,True,True,Polygons not found.
