,key,name,type,country_code,country_name,supports_region,supports_city,kml
0,4082,Northern Ireland,region,GB,United Kingdom,True,True,Polygons not found.
1,4079,England,region,GB,United Kingdom,True,True,Polygons not found.
2,4081,Scotland,region,GB,United Kingdom,True,True,Polygons not found.
3,4080,Wales,region,GB,United Kingdom,True,True,Polygons not found.
