,key,name,type,country_code,country_name,supports_region,supports_city,kml
0,14,Umm al-Quwain,region,AE,United Arab Emirates,True,True,Polygons not found.
1,10,Dubai,region,AE,United Arab Emirates,True,True,Polygons not found.
2,11,Fujairah,region,AE,United Arab Emirates,True,True,Polygons not found.
