,key,name,type,country_code,country_name,supports_region,supports_city,kml
0,864,Saint Joseph Parish,region,DM,Dominica,True,True,Polygons not found.
1,865,Saint Luke Parish,region,DM,Dominica,True,True,Polygons not found.
2,860,Saint Andrew Parish,region,DM,Dominica,True,True,Polygons not found.
3,868,Saint Paul Parish,region,DM,Dominica,True,True,Polygons not found.
4,867,Saint Patrick Parish,region,DM,Dominica,True,True,Polygons not found.
5,866,Saint Mark Parish,region,DM,Dominica,True,True,Polygons not found.
6,869,Saint Peter Parish,region,DM,Dominica,True,True,Polygons not found.
7,863,Saint John Parish,region,DM,Dominica,True,True,Polygons not found.
8,862,Saint George Parish,region,DM,Dominica,True,True,Polygons not found.
9,861,Saint David Parish,region,DM,Dominica,True,True,Polygons not found.
