,key,name,type,country_code,country_name,supports_region,supports_city,kml
0,220,Saint Philip,region,BB,Barbados,True,True,Polygons not found.
1,211,Christ Church,region,BB,Barbados,True,True,Polygons not found.
2,215,Saint John,region,BB,Barbados,True,True,Polygons not found.
3,219,Saint Peter,region,BB,Barbados,True,True,Polygons not found.
4,213,Saint George,region,BB,Barbados,True,True,Polygons not found.
5,218,Saint Michael,region,BB,Barbados,True,True,Polygons not found.
6,214,Saint James,region,BB,Barbados,True,True,Polygons not found.
7,216,Saint Joseph,region,BB,Barbados,True,True,Polygons not found.
8,217,Saint Lucy,region,BB,Barbados,True,True,Polygons not found.
9,212,Saint Andrew,region,BB,Barbados,True,True,Polygons not found.
10,221,Saint Thomas,region,BB,Barbados,True,True,Polygons not found.
