,key,name,type,country_code,country_name,supports_region,supports_city,kml
0,3955,Federal Dependencies of Venezuela,region,VE,Venezuela,True,True,Polygons not found.
1,3936,Aragua,region,VE,Venezuela,True,True,Polygons not found.
2,3940,Cojedes,region,VE,Venezuela,True,True,Polygons not found.
3,3933,Amazonas,region,VE,Venezuela,True,True,Polygons not found.
4,3944,Lara,region,VE,Venezuela,True,True,Polygons not found.
5,3939,Carabobo,region,VE,Venezuela,True,True,Polygons not found.
6,3954,Zulia,region,VE,Venezuela,True,True,Polygons not found.
7,3952,Trujillo,region,VE,Venezuela,True,True,Polygons not found.
8,3942,Falcón,region,VE,Venezuela,True,True,Polygons not found.
9,3947,Monagas,region,VE,Venezuela,True,True,Polygons not found.
10,3950,Sucre,region,VE,Venezuela,True,True,Polygons not found.
11,3945,Mérida,region,VE,Venezuela,True,True,Polygons not found.
12,3956,Capital District,region,VE,Venezuela,True,True,Polygons not found.
13,3934,Anzoátegui,region,VE,Venezuela,True,True,Polygons not found.
14,3935,Apure,region,VE,Venezuela,True,True,Polygons not found.
15,3951,Táchira,region,VE,Venezuela,True,True,Polygons not found.
16,3941,Delta Amacuro,region,VE,Venezuela,True,True,Polygons not found.
17,3943,Guárico,region,VE,Venezuela,True,True,Polygons not found.
18,3953,Yaracuy,region,VE,Venezuela,True,True,Polygons not found.
19,3948,Nueva Esparta,region,VE,Venezuela,True,True,Polygons not found.
20,3949,Portuguesa,region,VE,Venezuela,True,True,Polygons not found.
21,3937,Barinas,region,VE,Venezuela,True,True,Polygons not found.
