,key,name,type,country_code,country_name,supports_region,supports_city,kml
0,1874,Kingston Parish,region,JM,Jamaica,True,True,Polygons not found.
1,1868,Saint Elizabeth Parish,region,JM,Jamaica,True,True,Polygons not found.
2,1871,Saint Thomas Parish,region,JM,Jamaica,True,True,Polygons not found.
3,1872,Trelawny Parish,region,JM,Jamaica,True,True,Polygons not found.
4,1862,Hanover Parish,region,JM,Jamaica,True,True,Polygons not found.
5,1870,Saint Mary Parish,region,JM,Jamaica,True,True,Polygons not found.
6,1869,Saint James Parish,region,JM,Jamaica,True,True,Polygons not found.
7,1867,Saint Catherine Parish,region,JM,Jamaica,True,True,Polygons not found.
8,1866,Saint Ann Parish,region,JM,Jamaica,True,True,Polygons not found.
9,1864,Portland Parish,region,JM,Jamaica,True,True,Polygons not found.
10,1873,Westmoreland Parish,region,JM,Jamaica,True,True,Polygons not found.
11,1861,Clarendon Parish,region,JM,Jamaica,True,True,Polygons not found.
12,1863,Manchester Parish,region,JM,Jamaica,True,True,Polygons not found.
