,key,name,type,country_code,country_name,supports_region,supports_city,kml
0,2128,Thaba-Tseka District,region,LS,Lesotho,True,True,Polygons not found.
1,2127,Quthing District,region,LS,Lesotho,True,True,Polygons not found.
2,2120,Butha-Buthe District,region,LS,Lesotho,True,True,Polygons not found.
3,2119,Berea District,region,LS,Lesotho,True,True,Polygons not found.
4,2122,Mafeteng District,region,LS,Lesotho,True,True,Polygons not found.
5,2123,Maseru District,region,LS,Lesotho,True,True,Polygons not found.
6,2121,Leribe District,region,LS,Lesotho,True,True,Polygons not found.
7,2124,Mohale's Hoek District,region,LS,Lesotho,True,True,Polygons not found.
8,2125,Mokhotlong District,region,LS,Lesotho,True,True,Polygons not found.
9,2126,Qacha's Nek District,region,LS,Lesotho,True,True,Polygons not found.
